"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","break_id","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","task","success","rt","stimulus","response","timeout","failed_images","failed_audio","failed_video","slider_start","character","label_condition","question_order"
"","image-slider-response-modified","122","3219223","0.0-123.0","60719","DH-005","14:38:22","","","","","","","","","","","","assessment 6","","6943","components/portraits/StimImgFranklinReinhardt.PNG","75","","","","","50","Franklin Reinhardt","B",""
"","image-slider-response-modified","123","3219953","0.0-124.0","60719","DH-005","14:38:23","","","","","","","","","","","","assessment 7","","729","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","124","3220955","0.0-125.0","60719","DH-005","14:38:24","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","125","3221961","0.0-126.0","60719","DH-005","14:38:25","1470","920","true","safari","17.4.0","false","Mac OS","true","59.88","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","126","3299619","0.0-127.0","60719","DH-005","14:39:42","","","","","","","","","","","","video 9","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","127","3319957","0.0-128.0","60719","DH-005","14:40:3","","","","","","","","","","","","assessment 0","","20335","components/portraits/StimImgJonathanFraser.PNG","0","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","128","3320436","0.0-129.0","60719","DH-005","14:40:3","","","","","","","","","","","","assessment 1","","479","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","129","3320922","0.0-130.0","60719","DH-005","14:40:4","","","","","","","","","","","","assessment 2","","484","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","130","3322050","0.0-131.0","60719","DH-005","14:40:5","","","","","","","","","","","","assessment 3","","1125","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","131","3322585","0.0-132.0","60719","DH-005","14:40:5","","","","","","","","","","","","assessment 4","","533","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","132","3322983","0.0-133.0","60719","DH-005","14:40:6","","","","","","","","","","","","assessment 5","","396","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","133","3323460","0.0-134.0","60719","DH-005","14:40:6","","","","","","","","","","","","assessment 6","","474","components/portraits/StimImgFranklinReinhardt.PNG","75","","","","","75","Franklin Reinhardt","B",""
"","image-slider-response-modified","134","3324003","0.0-135.0","60719","DH-005","14:40:7","","","","","","","","","","","","assessment 7","","542","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","135","3325006","0.0-136.0","60719","DH-005","14:40:8","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","136","3326011","0.0-137.0","60719","DH-005","14:40:9","1470","920","true","safari","17.4.0","false","Mac OS","true","60","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","137","3397637","0.0-138.0","60719","DH-005","14:41:20","","","","","","","","","","","","video 10","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","138","3400604","0.0-139.0","60719","DH-005","14:41:23","","","","","","","","","","","","assessment 0","","2966","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","B",""
"","image-slider-response-modified","139","3400811","0.0-140.0","60719","DH-005","14:41:24","","","","","","","","","","","","assessment 1","","205","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","140","3401554","0.0-141.0","60719","DH-005","14:41:24","","","","","","","","","","","","assessment 2","","742","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","141","3401961","0.0-142.0","60719","DH-005","14:41:25","","","","","","","","","","","","assessment 3","","405","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","142","3402349","0.0-143.0","60719","DH-005","14:41:25","","","","","","","","","","","","assessment 4","","386","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","143","3403563","0.0-144.0","60719","DH-005","14:41:26","","","","","","","","","","","","assessment 5","","1213","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","144","3403978","0.0-145.0","60719","DH-005","14:41:27","","","","","","","","","","","","assessment 6","","413","components/portraits/StimImgFranklinReinhardt.PNG","75","","","","","75","Franklin Reinhardt","B",""
"","image-slider-response-modified","145","3404393","0.0-146.0","60719","DH-005","14:41:27","","","","","","","","","","","","assessment 7","","413","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","146","3405395","0.0-147.0","60719","DH-005","14:41:28","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","147","3406394","0.0-148.0","60719","DH-005","14:41:29","1470","920","true","safari","17.4.0","false","Mac OS","true","60.24","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","148","3488054","0.0-149.0","60719","DH-005","14:42:51","","","","","","","","","","","","video 11","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","149","3502813","0.0-150.0","60719","DH-005","14:43:6","","","","","","","","","","","","assessment 0","","14755","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","B",""
"","image-slider-response-modified","150","3503325","0.0-151.0","60719","DH-005","14:43:6","","","","","","","","","","","","assessment 1","","511","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","151","3503618","0.0-152.0","60719","DH-005","14:43:6","","","","","","","","","","","","assessment 2","","293","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","152","3504217","0.0-153.0","60719","DH-005","14:43:7","","","","","","","","","","","","assessment 3","","596","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","153","3504753","0.0-154.0","60719","DH-005","14:43:8","","","","","","","","","","","","assessment 4","","534","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","154","3505428","0.0-155.0","60719","DH-005","14:43:8","","","","","","","","","","","","assessment 5","","674","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","155","3510061","0.0-156.0","60719","DH-005","14:43:13","","","","","","","","","","","","assessment 6","","4631","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","75","Franklin Reinhardt","B",""
"","image-slider-response-modified","156","3510596","0.0-157.0","60719","DH-005","14:43:13","","","","","","","","","","","","assessment 7","","535","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","157","3511598","0.0-158.0","60719","DH-005","14:43:14","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","158","3512594","0.0-159.0","60719","DH-005","14:43:15","1470","920","true","safari","17.4.0","false","Mac OS","true","60.54","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","159","3580200","0.0-160.0","60719","DH-005","14:44:23","","","","","","","","","","","","video 12","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","160","3583420","0.0-161.0","60719","DH-005","14:44:26","","","","","","","","","","","","assessment 0","","3216","components/portraits/StimImgJonathanFraser.PNG","0","","","","","0","Jonathan Fraser","B",""
"","image-slider-response-modified","161","3583938","0.0-162.0","60719","DH-005","14:44:27","","","","","","","","","","","","assessment 1","","516","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","162","3584417","0.0-163.0","60719","DH-005","14:44:27","","","","","","","","","","","","assessment 2","","478","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","163","3586358","0.0-164.0","60719","DH-005","14:44:29","","","","","","","","","","","","assessment 3","","1939","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","164","3591396","0.0-165.0","60719","DH-005","14:44:34","","","","","","","","","","","","assessment 4","","5036","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","165","3599129","0.0-166.0","60719","DH-005","14:44:42","","","","","","","","","","","","assessment 5","","7731","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","166","3600975","0.0-167.0","60719","DH-005","14:44:44","","","","","","","","","","","","assessment 6","","1844","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","167","3602187","0.0-168.0","60719","DH-005","14:44:45","","","","","","","","","","","","assessment 7","","1210","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","168","3603190","0.0-169.0","60719","DH-005","14:44:46","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","169","3604193","0.0-170.0","60719","DH-005","14:44:47","1470","920","true","safari","17.4.0","false","Mac OS","true","60.12","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","170","3687866","0.0-171.0","60719","DH-005","14:46:11","","","","","","","","","","","","video 13","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","171","3700501","0.0-172.0","60719","DH-005","14:46:23","","","","","","","","","","","","assessment 0","","12630","components/portraits/StimImgJonathanFraser.PNG","-25","","","","","0","Jonathan Fraser","B",""
"","image-slider-response-modified","172","3701037","0.0-173.0","60719","DH-005","14:46:24","","","","","","","","","","","","assessment 1","","535","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","173","3701492","0.0-174.0","60719","DH-005","14:46:24","","","","","","","","","","","","assessment 2","","454","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","174","3701930","0.0-175.0","60719","DH-005","14:46:25","","","","","","","","","","","","assessment 3","","436","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","175","3702499","0.0-176.0","60719","DH-005","14:46:25","","","","","","","","","","","","assessment 4","","567","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","176","3702814","0.0-177.0","60719","DH-005","14:46:26","","","","","","","","","","","","assessment 5","","314","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","177","3702994","0.0-178.0","60719","DH-005","14:46:26","","","","","","","","","","","","assessment 6","","178","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","178","3703649","0.0-179.0","60719","DH-005","14:46:27","","","","","","","","","","","","assessment 7","","653","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","179","3704651","0.0-180.0","60719","DH-005","14:46:28","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","180","3705659","0.0-181.0","60719","DH-005","14:46:29","1470","920","true","safari","17.4.0","false","Mac OS","true","59.7","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","181","3807394","0.0-182.0","60719","DH-005","14:48:10","","","","","","","","","","","","video 14","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","182","3811926","0.0-183.0","60719","DH-005","14:48:15","","","","","","","","","","","","assessment 0","","4529","components/portraits/StimImgJonathanFraser.PNG","-25","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","183","3812721","0.0-184.0","60719","DH-005","14:48:16","","","","","","","","","","","","assessment 1","","793","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","184","3813802","0.0-185.0","60719","DH-005","14:48:17","","","","","","","","","","","","assessment 2","","1079","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","185","3814328","0.0-186.0","60719","DH-005","14:48:17","","","","","","","","","","","","assessment 3","","524","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","186","3814775","0.0-187.0","60719","DH-005","14:48:18","","","","","","","","","","","","assessment 4","","446","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","187","3815079","0.0-188.0","60719","DH-005","14:48:18","","","","","","","","","","","","assessment 5","","301","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","188","3815509","0.0-189.0","60719","DH-005","14:48:18","","","","","","","","","","","","assessment 6","","429","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","189","3816133","0.0-190.0","60719","DH-005","14:48:19","","","","","","","","","","","","assessment 7","","622","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","190","3817135","0.0-191.0","60719","DH-005","14:48:20","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","191","3818143","0.0-192.0","60719","DH-005","14:48:21","1470","920","true","safari","17.4.0","false","Mac OS","true","59.88","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","192","3895796","0.0-193.0","60719","DH-005","14:49:39","","","","","","","","","","","","video 15","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","193","3898451","0.0-194.0","60719","DH-005","14:49:41","","","","","","","","","","","","assessment 0","","2650","components/portraits/StimImgJonathanFraser.PNG","-25","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","194","3898734","0.0-195.0","60719","DH-005","14:49:42","","","","","","","","","","","","assessment 1","","281","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","195","3899035","0.0-196.0","60719","DH-005","14:49:42","","","","","","","","","","","","assessment 2","","300","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","196","3899415","0.0-197.0","60719","DH-005","14:49:42","","","","","","","","","","","","assessment 3","","378","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","197","3900210","0.0-198.0","60719","DH-005","14:49:43","","","","","","","","","","","","assessment 4","","795","components/portraits/StimImgHenryFraser.PNG","-100","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","198","3900485","0.0-199.0","60719","DH-005","14:49:43","","","","","","","","","","","","assessment 5","","274","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","199","3900744","0.0-200.0","60719","DH-005","14:49:44","","","","","","","","","","","","assessment 6","","257","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","200","3900980","0.0-201.0","60719","DH-005","14:49:44","","","","","","","","","","","","assessment 7","","233","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","201","3901982","0.0-202.0","60719","DH-005","14:49:45","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","202","3902975","0.0-203.0","60719","DH-005","14:49:46","1470","920","true","safari","17.4.0","false","Mac OS","true","60.73","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","203","3988644","0.0-204.0","60719","DH-005","14:51:12","","","","","","","","","","","","video 16","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","204","3993207","0.0-205.0","60719","DH-005","14:51:16","","","","","","","","","","","","assessment 0","","4561","components/portraits/StimImgJonathanFraser.PNG","-25","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","205","3993859","0.0-206.0","60719","DH-005","14:51:17","","","","","","","","","","","","assessment 1","","650","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","206","3995312","0.0-207.0","60719","DH-005","14:51:18","","","","","","","","","","","","assessment 2","","1451","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","207","3996165","0.0-208.0","60719","DH-005","14:51:19","","","","","","","","","","","","assessment 3","","851","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","208","4012726","0.0-209.0","60719","DH-005","14:51:36","","","","","","","","","","","","assessment 4","","16560","components/portraits/StimImgHenryFraser.PNG","-80","","","","","-100","Henry Fraser","B",""
"","image-slider-response-modified","209","4014428","0.0-210.0","60719","DH-005","14:51:37","","","","","","","","","","","","assessment 5","","1701","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","210","4014722","0.0-211.0","60719","DH-005","14:51:38","","","","","","","","","","","","assessment 6","","293","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","211","4015170","0.0-212.0","60719","DH-005","14:51:38","","","","","","","","","","","","assessment 7","","446","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","212","4016172","0.0-213.0","60719","DH-005","14:51:39","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","213","4017175","0.0-214.0","60719","DH-005","14:51:40","1470","920","true","safari","17.4.0","false","Mac OS","true","60.12","true","true","Browser_Check","","","","","","","","","","","",""
"","preload","214","4101454","0.0-215.0","60719","DH-005","14:53:4","","","","","","","","","","","","Preload","true","","","","false","[]","[]","[]","","","",""
"","video-keyboard-response","215","4132259","0.0-216.0","60719","DH-005","","","","","","","","","","","","","video 17","","null","[""components/stim/StimVid_Undoing1.mp4""]","null","","","","","","","",""
"","video-keyboard-response","216","4199616","0.0-217.0","60719","DH-005","","","","","","","","","","","","","video 18","","null","[""components/stim/StimVid_Undoing2.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","217","4202752","0.0-218.0","60719","DH-005","14:54:46","","","","","","","","","","","","assessment 0","","3132","components/portraits/StimImgJonathanFraser.PNG","-25","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","218","4203125","0.0-219.0","60719","DH-005","14:54:46","","","","","","","","","","","","assessment 1","","369","components/portraits/StimImgSylviaSteinetz.PNG","-50","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","219","4203799","0.0-220.0","60719","DH-005","14:54:47","","","","","","","","","","","","assessment 2","","672","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","220","4204092","0.0-221.0","60719","DH-005","14:54:47","","","","","","","","","","","","assessment 3","","290","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","221","4204441","0.0-222.0","60719","DH-005","14:54:47","","","","","","","","","","","","assessment 4","","347","components/portraits/StimImgHenryFraser.PNG","-80","","","","","-80","Henry Fraser","B",""
"","image-slider-response-modified","222","4204805","0.0-223.0","60719","DH-005","14:54:48","","","","","","","","","","","","assessment 5","","362","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","223","4205105","0.0-224.0","60719","DH-005","14:54:48","","","","","","","","","","","","assessment 6","","298","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","224","4205822","0.0-225.0","60719","DH-005","14:54:49","","","","","","","","","","","","assessment 7","","713","components/portraits/StimImgFernandoAlves.PNG","-100","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","225","4206824","0.0-226.0","60719","DH-005","14:54:50","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","226","4207824","0.0-227.0","60719","DH-005","14:54:51","1470","920","true","safari","17.4.0","false","Mac OS","true","60.3","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","227","4289465","0.0-228.0","60719","DH-005","14:56:12","","","","","","","","","","","","video18","","null","[""components/stim/StimVid_Undoing2.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","228","4291048","0.0-229.0","60719","DH-005","14:56:14","","","","","","","","","","","","assessment 0","","1578","components/portraits/StimImgJonathanFraser.PNG","-25","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","229","4295433","0.0-230.0","60719","DH-005","14:56:18","","","","","","","","","","","","assessment 1","","4383","components/portraits/StimImgSylviaSteinetz.PNG","-56","","","","","-50","Sylvia Steinetz","B",""
"","image-slider-response-modified","230","4296351","0.0-231.0","60719","DH-005","14:56:19","","","","","","","","","","","","assessment 2","","916","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","231","4296959","0.0-232.0","60719","DH-005","14:56:20","","","","","","","","","","","","assessment 3","","605","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","232","4297656","0.0-233.0","60719","DH-005","14:56:21","","","","","","","","","","","","assessment 4","","695","components/portraits/StimImgHenryFraser.PNG","-80","","","","","-80","Henry Fraser","B",""
"","image-slider-response-modified","233","4298233","0.0-234.0","60719","DH-005","14:56:21","","","","","","","","","","","","assessment 5","","576","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","234","4298824","0.0-235.0","60719","DH-005","14:56:22","","","","","","","","","","","","assessment 6","","590","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","235","4310183","0.0-236.0","60719","DH-005","14:56:33","","","","","","","","","","","","assessment 7","","11356","components/portraits/StimImgFernandoAlves.PNG","-75","","","","","-100","Fernando Alves","B",""
"","html-keyboard-response","236","4311185","0.0-237.0","60719","DH-005","14:56:34","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","237","4312190","0.0-238.0","60719","DH-005","14:56:35","1470","920","true","safari","17.4.0","false","Mac OS","true","60.06","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","238","4421940","0.0-239.0","60719","DH-005","14:58:25","","","","","","","","","","","","video19","","null","[""components/stim/StimVid_Undoing2.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","239","4427031","0.0-240.0","60719","DH-005","14:58:30","","","","","","","","","","","","assessment 0","","5088","components/portraits/StimImgJonathanFraser.PNG","-25","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","240","4427341","0.0-241.0","60719","DH-005","14:58:30","","","","","","","","","","","","assessment 1","","308","components/portraits/StimImgSylviaSteinetz.PNG","-56","","","","","-56","Sylvia Steinetz","B",""
"","image-slider-response-modified","241","4427624","0.0-242.0","60719","DH-005","14:58:30","","","","","","","","","","","","assessment 2","","283","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","242","4427949","0.0-243.0","60719","DH-005","14:58:31","","","","","","","","","","","","assessment 3","","323","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","243","4428273","0.0-244.0","60719","DH-005","14:58:31","","","","","","","","","","","","assessment 4","","323","components/portraits/StimImgHenryFraser.PNG","-80","","","","","-80","Henry Fraser","B",""
"","image-slider-response-modified","244","4428575","0.0-245.0","60719","DH-005","14:58:31","","","","","","","","","","","","assessment 5","","302","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","245","4428889","0.0-246.0","60719","DH-005","14:58:32","","","","","","","","","","","","assessment 6","","312","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","246","4429205","0.0-247.0","60719","DH-005","14:58:32","","","","","","","","","","","","assessment 7","","315","components/portraits/StimImgFernandoAlves.PNG","-75","","","","","-75","Fernando Alves","B",""
"","html-keyboard-response","247","4430207","0.0-248.0","60719","DH-005","14:58:33","","","","","","","","","","","","","","null","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">Returning to the video...""]","null","","","","","","","",""
"","browser-check","248","4431206","0.0-249.0","60719","DH-005","14:58:34","1470","920","true","safari","17.4.0","false","Mac OS","true","60.3","true","true","Browser_Check","","","","","","","","","","","",""
"","video-keyboard-response","249","4500817","0.0-250.0","60719","DH-005","14:59:44","","","","","","","","","","","","video20","","null","[""components/stim/StimVid_Undoing2.mp4""]","null","","","","","","","",""
"","image-slider-response-modified","250","4517828","0.0-251.0","60719","DH-005","15:0:1","","","","","","","","","","","","assessment 0","","17007","components/portraits/StimImgJonathanFraser.PNG","-36","","","","","-25","Jonathan Fraser","B",""
"","image-slider-response-modified","251","4518281","0.0-252.0","60719","DH-005","15:0:1","","","","","","","","","","","","assessment 1","","452","components/portraits/StimImgSylviaSteinetz.PNG","-56","","","","","-56","Sylvia Steinetz","B",""
"","image-slider-response-modified","252","4518980","0.0-253.0","60719","DH-005","15:0:2","","","","","","","","","","","","assessment 2","","697","components/portraits/StimImgElenaAlves.PNG","0","","","","","0","Elena Alves","B",""
"","image-slider-response-modified","253","4519142","0.0-254.0","60719","DH-005","15:0:2","","","","","","","","","","","","assessment 3","","158","components/portraits/StimImgGraceFraser.PNG","100","","","","","100","Grace Fraser","B",""
"","image-slider-response-modified","254","4519288","0.0-255.0","60719","DH-005","15:0:2","","","","","","","","","","","","assessment 4","","144","components/portraits/StimImgHenryFraser.PNG","-80","","","","","-80","Henry Fraser","B",""
"","image-slider-response-modified","255","4519580","0.0-256.0","60719","DH-005","15:0:2","","","","","","","","","","","","assessment 5","","290","components/portraits/StimImgMiguelAlves.PNG","-100","","","","","-100","Miguel Alves","B",""
"","image-slider-response-modified","256","4519726","0.0-257.0","60719","DH-005","15:0:3","","","","","","","","","","","","assessment 6","","144","components/portraits/StimImgFranklinReinhardt.PNG","78","","","","","78","Franklin Reinhardt","B",""
"","image-slider-response-modified","257","4519889","0.0-258.0","60719","DH-005","15:0:3","","","","","","","","","","","","assessment 7","","162","components/portraits/StimImgFernandoAlves.PNG","-75","","","","","-75","Fernando Alves","B",""
